"","hpl4_a","hpl4_b","hpl4_c","hpl7_a","hpl7_b","hpl7_c","hpl8_a","hpl8_b","hpl8_c","lpl2_a","lpl2_b","lpl2_c","lpl6_a","lpl6_b","lpl6_c","lpl7_a","lpl7_b","lpl7_c","mpl4_a","mpl4_b","mpl4_c","mpl5_a","mpl5_b","mpl5_c","mpl9_a","mpl9_b","mpl9_c"
"lpl7_c_DN4347_c0_g1_i1",0,0,0,0,0,0,0,0,0,2.03841392025547,0,0,0,0,0,0,0,36.2121335984312,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18917_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04598094808862,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14682_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1339528930273,38.6269513275144,0,0,0,0,0,0,0,0,0
"lpl7_c_DN16728_c0_g1_i1",0,0,0,0,0,0,0,0,0.722582316617535,0,0,0,0,0,0,0,4.75351670828376,9.08318274223248,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10872_c0_g1_i1",0,0,0,0,0,0,0,0,0,2.03094009117439,3.91926880862877,1.23210916973976,0,0,0,0,4.71337910306173,25.5881497667314,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10862_c0_g1_i1",0,0,0,0.906048767990985,0,5.66490103593625,0,2.449341211519,0,0,0,0,2.34600727060407,2.03323668734767,0.893914338036387,0,0,9.06995013420708,1.02614194121434,5.10757789667585,2.77565210186633,1.54028081156629,0,1.00952439361121,1.21865835015735,3.52183005881123,3.31102432372843
"lpl7_c_DN1616_c0_g1_i1",1.09528712248753,6.70405942083061,4.25101024543888,2.12096543330978,3.48620704512348,2.83495248005427,1.17405526169831,1.62920890711767,0,4.07002169892029,19.6040396843128,4.93104666100484,0.780588451746804,0.675770816383766,1.7884175704475,0,2.35994448639894,22.6033909010337,11.2999845732325,0,2.78333448736077,9.26619479693582,4.02196566473247,5.04003481939176,1.39580185969078,0.544123179487654,8.27747169709552
"lpl7_c_DN2303_c0_g1_i1",0,0,0,0,0,0,1.1652638115939,0.810711478492197,0,3.99504811448428,0,2.45999395513196,0,0.662001388927283,0,0,13.8979058081887,28.3334559933398,0,0,0,0,0,0,0.176658091947604,0,0
"lpl7_c_DN2311_c0_g1_i1",1.09581104077141,10.0470662227993,8.48710200377095,0.302696580316939,16.0261918922192,36.8423864021978,12.3375969974755,13.856501632823,18.1009445267111,640.117601223225,202.023606726834,499.617047943236,0.780948598975003,13.5330452330613,55.4261883077639,26.6902431058657,3363.72329503065,3431.61835239555,11.2974666093928,5.10740395444911,8.33621677506245,16.2052890435497,17.0948028675628,13.104745146094,11.1575186616274,10.870182822222,9.10448095029118
"lpl7_c_DN13683_c0_g1_i1",2.17810719767084,0,0,1.53957078838175,5.67052152232041,0,15.1379710430392,0.810357165284388,0,1.99182045989439,3.85847935571459,1.2294643870058,0,0.659197863718938,0,0,0,20.8382770930547,0,0,2.78784256464558,0,0,0,0.531128133277884,0,0
"lpl7_c_DN3010_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,2.45636433457173,0.386887282394992,0,0,0,18.391873806069,60.7944546717429,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14498_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5541084365113,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14406_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.22885599150647,0,0,0,0,2.30505705430243,49.0298379809268,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14471_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,2.46105737653206,0,0,0,0,4.64386027228009,23.9013341155152,0,0,0,0,0,0,0,0,0
"lpl7_c_DN19174_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5776595725313,0,0,0,0,0,0,0,0,0
"lpl7_c_DN502_c0_g1_i1",0,0,0,0,0,0,0,0,0,4.07614550684538,0,0,0,0,0,0,9.45357021890445,18.100849811942,0,0,0,0,0,0,0,0,0
"lpl7_c_DN511_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2721647676682,0,0,0,0,0,0,0,0,0
"lpl7_c_DN546_c0_g1_i1",0,0,0,0,0,0,0,0,0,3.98808564564429,3.86311881871998,0,0,0,0,0,16.1897815402274,50.6440585378107,0,0,0,0,0,0,0,0.27739923411284,0
"lpl7_c_DN18462_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,3.89425428160055,0,0,0,0,0,0,13.4761983661869,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18455_c0_g1_i1",0,0,0,0,0,0,0,0,0,3.99591039906227,0,3.690128196025,0,0,0,0,2.31674907444768,29.8288778515203,0,0,0,0,0,0,0,0,0
"lpl7_c_DN16261_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56916399453746,0,0,0,0,0,0,0,0,0
"lpl7_c_DN11505_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,3.69554955067347,0,0,0,0,18.8268659116648,22.5742728516708,0,0,0,0,0,0,0,0,0
"lpl7_c_DN15929_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663770616999644,4.69035682940251,10.5249337699036,0,0,0,0,0,0,0,0,0
"lpl7_c_DN3157_c0_g1_i2",7.68413576889539,0,2.10770718063649,5.43336709551521,6.9481142480489,11.3264469346982,0.589196838549288,2.45149112305442,5.0608264391267,0,0,1.23493825720221,3.51937565863428,3.38993242416297,3.57319695670476,0,0,7.56452124681185,5.12908711997331,0,0,0,6.03490221558632,5.04749688504488,2.43603645606236,3.78960093449036,4.13981354157816
"lpl7_c_DN2698_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1.93257784113747,2.45965229669487,0,0,0.891462403557174,0,2.31380671079107,28.310206028299,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10139_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23355582203626,0,0,0,0,0,9.05696722065936,0,0,0,0,0,0,0,0,0
"lpl7_c_DN15334_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5693189518604,0,0,0,0,0,0,0,0,0
"lpl7_c_DN8907_c0_g1_i1",0,0,0,0,0,0,0,0,0,2.03345990198352,1.95966652532379,0,0,0,0.894411280553164,0,9.42972618581833,18.0695134612124,0,0,0,0,0,0,0,0,0
"lpl7_c_DN8957_c0_g1_i1",0,0,0,0,0,0,0,0,0,2.0450109381612,0,0,0,0,0,0,2.37041125362335,12.0896137186566,0,0,0,0,0,0,0,0,0
"lpl7_c_DN5068_c0_g1_i1",2.19420012332407,0,0,0.906334492273156,0,5.66397007835639,2.94312765107361,0,2.89382726802001,0,5.87275064652178,0,2.34470734959452,0.677997072376016,2.68099374430219,0,0,12.0915674405652,2.05314833904115,0,0,9.24353120636355,4.02414195664984,0,0.870665723818395,4.06587927321637,0
"lpl7_c_DN5883_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35359369037447,30.1012353281185,0,0,0,0,0,0,0,0,0
"lpl7_c_DN7113_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23494302113187,0,0,0,0,0,19.6731705665359,0,0,0,0,0,0,0,0,0
"lpl7_c_DN1055_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05553113370771,0,0,0,0,0,0,0,0,0
"lpl7_c_DN1021_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23101681670682,0,0,0,0,0,14.9581154754959,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14868_c0_g1_i1",0,0,0,0,0,0,0,0,0,4.10814226928066,1.95778415784067,1.23519369936278,0,0,0,0,0,6.05545516148832,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14338_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23220321381648,0,0,0,0,9.35674233278509,16.5128397497335,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14322_c0_g1_i1",0,0,0,0,0,0,0,0,0,2.0369365338561,0,0,0,0.676327018400167,0,0,4.72498344564152,15.0807565042057,0,0,0,0,0,0,0,0,0
"lpl7_c_DN14385_c0_g1_i1",0,0,0,0,0,0,0,0,0,7.87828712620267,0,14.7236825461312,0,0,2.66550591142071,0,48.0537034951859,174.351901157984,0,0,0,0.788889046323099,0,0,0,0,0
"lpl7_c_DN14367_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4652872492951,0,0,0,0,0,0,0,0,0
"lpl7_c_DN373_c0_g1_i5",1.09640640460703,0,0,0,0,0,2.35306749320371,0,0,8.17177482782743,0,0,0,0,0,0,4.7383893105448,7.55197247537388,0,0,0,0,0,0,0,0,0
"lpl7_c_DN373_c0_g1_i8",0,3.35275546494286,6.37702389780749,0.606011720435055,5.57814002689282,14.1746510965596,2.93491597492662,4.88730683147556,2.17329091509577,8.13884891172334,23.5216274863218,4.93121316499429,2.73206329421014,5.40563665787859,1.7884591278486,18.0043276400262,28.3153943508763,27.1235510058332,0,0,11.1342364477918,6.1776040003919,2.01091454698147,1.00797036662822,0,1.63246205492046,2.48317243465885
"lpl7_c_DN331_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0844475768615,50.394913244584,0,0,0,0,0,0,0,0,0
"lpl7_c_DN352_c0_g1_i1",0,0,0,0,0,0,0,0,0,1.98198981127244,0,0,1.16109705637819,0,0,0,80.5260852503298,57.8623564409076,0,0,0,0,0,0,0,0,0
"lpl7_c_DN394_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,2.46356835224753,0,0,0,0,0,27.0866057001319,0,0,0,0,0,0,0,0,0
"lpl7_c_DN7852_c0_g1_i1",0,0,0,0,0,0,0,0.816929636561122,0,151.709592860332,1.9581798887227,8.64394925375818,0.782132691148388,0.67816891171911,1.7863260059676,0,2.37395869088497,7.56587243936291,0,0,5.54691376685758,0,0,0,4.00173622514189,0.541347491666036,0
"lpl7_c_DN752_c1_g1_i4",13.110954963764,23.563625787624,38.681644908966,17.9907434085467,16.142470816306,11.3576579413468,14.0208313943987,8.9351368535301,11.6212585869,38.2973838848586,50.7295759019129,24.646729402907,7.40289420610436,19.4314802231416,25.9119582195548,12.5646336089951,65.4193427841555,62.9937954064663,23.6975809892051,7.67534997384413,19.5164980747007,10.8680706142871,11.066380716236,20.1573580956687,8.0698263895599,9.05234386407914,19.8780766863163
"lpl7_c_DN719_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,2.45657426948795,0,0,0,0,4.5998498676096,63.7797615224109,0,0,0,0,0,0,0,0,0
"lpl7_c_DN792_c0_g2_i1",0,0,0,0,0,0,0,0,0,6.02871336473787,3.8927292750132,6.15742392572227,0,0,0,0,18.6356049065682,64.381611840781,0,0,2.78774803002683,0,0,0,0,0,0
"lpl7_c_DN731_c0_g1_i1",0,0,0,0,0,0,0,0,0,4.03806159964395,0,2.46456574324875,0,0,0,0,28.083977073722,34.5398659352839,0,0,0,0,0,0,0,0,0
"lpl7_c_DN783_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,1.9549824346831,1.23217202189182,0,0,0,0,4.68733574316449,16.5312721331603,0,0,0,0,0,0,0,0,0
"lpl7_c_DN789_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1.95808863953511,0,0,0,0,0,9.40878894159807,28.5887458109161,0,0,0,0,0,0,0,0,0
"lpl7_c_DN738_c0_g1_i1",0,0,0,0,0,0,0,0.813845436789036,0,0,0,2.46397761356009,0,0,0,0,4.71043180178049,28.5932165961171,0,0,0,0,0,0,0,0,0
"lpl7_c_DN8879_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23236881660813,0,0,0,0,2.35068936050459,12.0325390446215,0,0,0,0,0,0,0,0,0
"lpl7_c_DN16494_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.35605870041874,0,0,4.74082787127945,10.5795910474852,0,0,0,0,0,0,0,0,0
"lpl7_c_DN16444_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1.94760672131339,2.46334971385173,0,0,0,0,9.32285136420425,34.4448124454479,0,0,0,0,0,0,0,0,0
"lpl7_c_DN432_c0_g1_i6",1.09086170058627,0,0,0,0,0,0,0,0,4.00968720037015,1.94198773770094,2.46150295540186,0,0,0.892660906155913,0,20.9144203700126,37.3689065459901,0,0,2.78766301825721,0,0,0,0.176147799613415,0,0
"lpl7_c_DN463_c0_g1_i6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669205343121906,0,0,0,0,0,0,0,0,0,0,0
"lpl7_c_DN486_c0_g1_i1",0,0,0,0,0,0,0,0,0,5.99367931277282,1.93539075533335,6.15018072411693,0,0,0,0,9.26674775360634,43.2509984979642,0,0,0,0,0,0,0,0,0
"lpl7_c_DN468_c0_g1_i1",0,0,0,0,0,0,0,2.45092391787249,0,28.684256320872,70.4877584274847,97.5844412752242,0,4.74586798400305,10.7230725478546,0,1727.92762479361,1027.01041867268,0,0,0,2.30890085071717,1.00611138677752,1.0094311789136,0,0.27073366273814,0
"lpl7_c_DN468_c0_g1_i8",5.45554872101394,23.6065143216749,2.16225162217987,2.14264401946255,0,25.5962852213751,5.24966976068341,8.11347532639676,2.18333978669243,62.1773241162852,13.6047018026991,18.4641036303133,1.94501518488585,0,7.14282346338078,15.7771774206449,223.232743221764,215.351836525058,3.09610395067652,15.3801033543216,5.57482513289256,0,4.02703331538323,0,1.05633278645361,2.20523602280947,2.48641474073669
"lpl7_c_DN18056_c0_g1_i1",0,0,0,0,0,0,0,0,0,11.8331035782231,20.9962744146644,4.90908839843325,0,0,0.888810502620747,0,18.3271821651749,103.519009822599,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18049_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.23295122786088,0,0.676013785731838,0,0,4.72131095708268,18.0880782162243,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18075_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.2324317252577,0,0,2.68060903246767,0,7.01281746819845,25.5075567716933,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18045_c0_g1_i1",0,3.35642222008634,0,0,0,0,0,0,0,2.02454201261827,1.95678288521063,1.23224672494771,0,0,0,0.664428367885542,7.04440391984921,13.5319763544687,0,0,0,0,0,0,0,0,0
"lpl7_c_DN18052_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1.2320280073372,0,0.675152188075788,0.894280801501378,0,2.35546048468926,22.5752777963415,0,0,0,0,0,0,0,0,0
"lpl7_c_DN3994_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.677997072376016,0,0,4.7408943373181,22.6716889510598,0,0,0,0,0,0,0,0,0
"lpl7_c_DN12741_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1.93777817494856,1.23025320366392,0,0,0,0,9.27809556205141,19.4046266205469,0,0,0,0,0,0,0,0,0
"lpl7_c_DN3697_c0_g1_i1",0,0,0,0,0,0,0,0.810577032342677,0,1.99568926973541,1.93327675352018,0,0,0,0,0,9.25791241128304,61.1038554416184,0,0,0,0.781456723379027,0,0,0,0,0
"lpl7_c_DN3686_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,2.46625068964603,0,0,0,0,0,15.079251692814,0,0,0,0,0,0,0,0,0
"lpl7_c_DN1267_c0_g1_i1",0,0,0,0,0,0,0,0,0.732167620653988,3.96131967567535,1.91758354771736,1.22822977706788,0,0,1.77960627352309,0,39.0899817594575,102.326968235622,0,0,0,0,0,0,0,0,0
"lpl7_c_DN11171_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0531106079554,0,0,0,0,0,0,0,0,0
"lpl7_c_DN15161_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1106623912599,0,0,0,0,0,0,0,0,0
"lpl7_c_DN15180_c0_g1_i1",0,0,2.1450489209174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0078442283102,0,0,0,0,0,0,0,0,0
"lpl7_c_DN11971_c1_g1_i1",2.19691796877175,0,0,1.81010644354498,4.16724314727908,5.66284428284014,1.768752887742,3.26674171746754,1.44577558145659,4.1051220257355,3.91442514945622,2.46959428860635,0.782369752944769,0.678468141550224,0,1.33879803160784,11.8836017951385,9.08329670056157,1.025911750741,2.55422507143141,0,2.30805093330048,3.01883161408699,4.0369940126037,2.0856981632064,3.24595908798033,3.31146452053528
"lpl7_c_DN10752_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71337910306173,13.5466675235637,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10785_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.079251692814,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10789_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62301399475693,28.2888967116215,0,0,0,0,0,0,0,0,0
"lpl7_c_DN13229_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.35337167471595,0,0,2.36646818408693,18.1126307825308,0,0,0,0,0,0,0,0,0
"lpl7_c_DN2929_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92155706025879,20.8150389974094,0,0,0,0,0,0,0,0.278235757415738,0.830189273567066
"lpl7_c_DN2929_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0444786272447,0,0,0,0,0,0,0,0,0
"lpl7_c_DN10640_c0_g1_i1",3.28906141783677,0,12.7104369786932,5.44265513528624,4.17808190361732,14.1682029574597,7.05599534681243,0.81548255496574,0.723772108385261,453.144221698372,427.249530992615,1223.72213767706,3.90448926549976,52.1569166499769,202.820055822356,13.3608286018592,14088.5087605955,14158.9017517108,4.10586753880911,10.2134092594265,13.8883664124525,8.48304143628884,2.01137444726863,3.02545244412155,1.56818109845889,1.35758653627862,5.79291110153284
"lpl7_c_DN127_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,4.91662260623147,0,0,0,0,36.9244841322419,130.862839400471,0,0,0,0,0,0,0,0,0
"lpl7_c_DN127_c0_g1_i3",0,0,0,0,0,0,0,0,0,9.94503160157953,0,3.6874669546736,0,0,0,0,16.1544618078558,63.9443419797754,0,0,0,0.783322463114728,0,0,0,0,0
"lpl7_c_DN127_c1_g1_i1",0,0,0,0,0,0,0,0,0,2.03664845173444,0,7.39875206893809,0,0,0,0,11.8108761570067,36.1902040627535,0,0,0,0,0,0,0.174420055014873,0,0
"lpl7_c_DN147_c0_g1_i10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4792946299948,0,0,0,0,0,0,0,0,0
"lpl7_c_DN147_c0_g1_i16",0,3.37405370837397,38.9759032862783,0,16.2194326997357,17.0719790178151,11.6622084522018,0.81121357354381,0,0,1.94104452054393,1.23064119507717,0,1.33055165884659,1.78509357104076,9.18963886974901,11.6144914145436,14.943045583628,1.03237166089327,7.69408965604234,13.9397764082213,4.67534047859593,4.02736315447129,3.0244275774675,1.40964813751886,0,0.828960993036255
"lpl7_c_DN147_c0_g1_i18",5.45368825048956,3.37392671435116,23.8162073535881,3.06356019082405,19.0388998137069,48.3689393673621,4.66497079868554,3.24489882007981,0.728118434097044,4.00816857439046,11.6472517427208,0,1.16652416534735,6.65357826157721,8.03308463073237,2.62592040403285,16.2614085773057,2.98876341999932,10.3234526423496,0,16.7277439380956,3.1167167495196,7.04782360921689,3.02439883840706,1.93814634023173,2.20765052031255,4.14473829512923
"lpl7_c_DN147_c0_g1_i8",0,0,6.48252551142791,0,0,0,0,2.4343016272274,0,6.02041524595104,5.8334058670891,4.92428555992847,0.389094908338179,0.666888648121202,0,0,127.954589129763,122.664031003241,0,0,0,0,0,0,0,0.551010610898616,0
"lpl7_c_DN147_c0_g1_i9",0,0,2.16120074396227,0.611988958723626,0,0,0,0.811412558848782,0,0,0,4.92415604149254,0,0,0,0,0,0,0,0,0,1.55681276774459,0,0,0,0,0
"lpl7_c_DN171_c0_g2_i2",0,0,0,0,0,0,0,0,0,0,1.95161198214521,0,0,0,0,0,7.011884142966,24.0046395689149,0,0,0,0,0,0,0.175392077987002,0,0
"lpl7_c_DN171_c1_g1_i1",0,0,0,0,0,0,0,0,0,2.04032122419756,0,0,0,0,0,0,4.73491765151938,28.683661445736,0,0,0,0,0,0,0,0,0
"lpl7_c_DN142_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1.95280584905321,1.23234785081011,0,0,0,0,4.67742384761386,13.5096064008507,1.02977598244531,0,0,0,0,0,0,0,0
"lpl7_c_DN142_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,5.77138068963045,9.831123865167,0,0,0,0,29.9698178821899,57.9503050646947,0,0,0,0,0,0,0,0,0
"lpl7_c_DN142_c0_g2_i2",0,0,0,0,0,0,0,0,0,3.97729602400349,0,9.83292968663789,0,0,2.67217643945419,0,43.8410027312056,75.832056393494,0,0,0,0,0,0,0,0,0
"lpl7_c_DN142_c0_g3_i1",0,0,0,0,0,0,0,0,0,1.9970412050447,0,3.68983705619708,0,0,0,0,20.8425096856315,53.6759998329734,0,0,0,0,0,0,0,0,0
"lpl7_c_DN138_c1_g2_i1",0,0,0,0,0,0,0,0,0,4.05445985284303,1.95780259999471,0,0,0,0.893979036182743,0.665392725359339,0,18.0527762607985,0,0,0,0.773494300950491,0,0,0,0,0
"lpl7_c_DN155_c0_g1_i1",0,0,0,0,0,0,0,0,0,5.92265667721977,1.9108718518631,0,0,0,1.77810000864723,0,34.3941420851307,257.492600031145,0,0,0,0,0,0,0,0,0
"lpl7_c_DN197_c0_g1_i1",1.08976414757966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891614863235158,0,13.8906768688534,49.1913578955833,0,0,0,0,0,0,0,0.277071058704593,0
"lpl7_c_DN170_c0_g1_i3",0,0,0,0.305543835858143,0,0,0.583684166600408,0.811768730864401,0.727069971088816,12.0613211399122,0,1.23157989678395,0,2.00454314806166,0,0,9.32047420142426,80.8545628508425,0,0,0,0.777512334700833,2.01241575178662,0,0,0.550075918336978,0
"lpl7_c_DN170_c0_g1_i4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.663033679682032,0,0,2.31845873418849,4.47643083803464,0,0,2.78774886653683,0.78037698115193,0,0,0.176516388801441,0.276592254824753,0
"lpl7_c_DN170_c0_g2_i10",1.08691784742911,0,24.2132678977505,0.309717803317886,0,0,0,0,0,17.8036944566569,19.15007592417,1.22795226117227,0.773435571527839,0.652233786768405,1.77903004486906,5.15302057306865,105.658765129442,109.652408431647,0,0,0,0.786407180671206,2.01646266605683,0,0.355986822740834,0,0
"lpl7_c_DN170_c0_g2_i6",0,0,0,0,0.704495833178145,0,0.583302621465094,0.811353530399216,0.727765048916245,10.0290313905869,1.94361849415498,0,0,0,0.89286287748471,0,6.9762855800684,44.8662302557035,0,0,0,0,0,0,0.352099102014126,0,0
"lpl7_c_DN163_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1106623912599,0,0,0,0,0,0,0,0,0
"lpl7_c_DN194_c0_g1_i1",0,0,0,0,1.41891510131528,0,0,0,0,0,1.92707286650849,1.22923682449543,0,0,0,0,9.23408008615414,71.3969995993429,0,0,0,0,0,0,0.177186420253304,0,0
"lpl7_c_DN186_c0_g1_i1",0,0,0,0,0,0,0,0,0,4.05048183615659,0,1.23222400691353,0,0,0,0,9.39607127124627,31.5829958875565,0,0,0,0,0,0,0,0,0
"lpl7_c_DN186_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,1.22916008016466,0,0,0,0,18.462564727973,55.0226014971574,0,0,0,0,0,0,0,0,0
"lpl7_c_DN186_c0_g3_i1",0,0,0,0,0,0,0,0,0,0,0,1.23165818725988,0,0,0,0,6.99179336082183,40.4336974003217,0,0,0,0,0,0,0,0,0
"lpl7_c_DN172_c0_g1_i2",0,0,0,0,0.710890665073792,0,0,0,0,23.8215376342317,1.92224214205668,12.2872787425485,0,0,1.78064246817416,0,50.6856519122477,102.477677788268,0,2.57641588429859,2.78770190121648,0,0,0,0,0,0
"lpl7_c_DN152_c0_g1_i1",0,0,0,0,0,0,0,0,1.46526131854597,3.95601973509509,1.91482167569109,14.7351860861598,0,3.26071552821669,2.66848254881201,0,64.3090152989918,314.120800023526,1.03675546239494,0,0,0,1.00824083324486,0,0,0.279804613599837,0
"lpl7_c_DN181_c1_g1_i10",1.09116567625414,6.74418819647455,0,0.918145049160101,0,0,2.33329091842543,0,0,0,11.6622684310757,3.69294356630759,1.94516283978602,0,11.6076485050441,5.26042733353573,20.9313068440114,8.97404107701207,3.09594226693446,0,2.78742290544979,0.778521476108935,2.01348542402269,0,0,0.551209780789331,1.65755764207553
"lpl7_c_DN120_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67393949378172,12.0010094058838,0,0,0,0,0,0,0,0,0
"lpl7_c_DN120_c0_g1_i2",0,0,0,0,0,0,0,0,0,2.01948141228026,0,3.69645860733618,0,0,0.893608532450662,0.663103962171452,0,21.0267390045847,0,0,0,0,0,0,0,0,0
"lpl7_c_DN184_c0_g2_i11",0,3.34691684782012,2.10739832243489,0,0,0,1.767636570483,0,0.72291631193673,2.05048840073002,0,0,0.782003276625045,0,0.89319988527486,2.00792261405829,0,6.05225300227861,5.12877731702703,0,2.77303481593171,2.30829967286041,3.01772060560897,4.03771944216533,0,0.54129585345487,0.828096904437414
"lpl7_c_DN184_c0_g2_i15",6.58674389054929,16.7350761701796,4.21394716952783,1.81072815787241,2.77914329841119,16.9921772120508,3.53543460878439,3.26724319680777,2.89175744792978,524.927496083285,376.018801185058,18.5238646861441,0.391024065851029,20.3494524861033,44.6609837850618,20.0772469846345,510.591244630234,475.144210554869,1.02580246222472,0,0,3.07772631470804,4.02394200029255,6.05551701090167,0.173949694331292,2.7063500860205,1.65589311586872
"lpl7_c_DN4166_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3032301059146,53.4549886459478,0,0,0,0,0,0,0,0,0
"lpl7_c_DN2709_c0_g1_i1",2.18073809814959,3.37576097643329,8.67328204594918,3.06656047066073,6.35266046530181,34.1597402067039,5.82950110794119,12.9767502004715,0.728514524289809,34.0311983056298,5.81677160995814,82.4362668716433,6.21829868916965,2.65652850785047,0.892281368529223,6.55379907564683,4.6412954719526,23.8914215272066,75.3886573252395,0,22.3030704508699,2.33947283368791,3.02109651845128,30.2477873144679,0.529101283425816,0,57.2101656447651
